"code","language"
"// Original Python code transformed to Rust
// class Solution:
    def evaluate(self, expression: str) -> int:
        loc = {}
        stack = []
        for i, x in enumerate(expression): 
            if x == ""("": stack.append(i)
            elif x == "")"": loc[stack.pop()] = i
        
        def fn(lo, hi, mp): 
            """"""Return value of given expression.""""""
            if expression[lo] == ""("": return fn(lo+1, hi-1, mp)
            i = lo
            vals = []
            while i < hi: 
                if expression[i:i+3] in (""let"", ""add""): 
                    op = expression[i:i+3]
                    i += 3
                elif expression[i:i+4] == ""mult"": 
                    op = ""mult""
                    i += 4
                elif expression[i].isalpha(): 
                    x = """"
                    while i < hi and expression[i].isalnum(): 
                        x += expression[i]
                        i += 1
                    if op in (""add"", ""mult""): vals.append(mp[x])
                elif expression[i].isdigit() or expression[i] == ""-"": 
                    v = """"
                    while i < hi and (expression[i].isdigit() or expression[i] == ""-""): 
                        v += expression[i]
                        i += 1
                    if op == ""let"": mp[x] = int(v)
                    else: vals.append(int(v))
                elif expression[i] == ""("": 
                    v = fn(i+1, loc[i], mp.copy())
                    i = loc[i] + 1
                    if op == ""let"": mp[x] = v
                    else: vals.append(v)
                else: i += 1
            if op == ""let"": return int(v)
            elif op == ""add"": return sum(vals)
            else: return reduce(mul, vals)
            
        return fn(0, len(expression), {})

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
def monotoneIncreasingDigits(self, n: int) -> int:
    s = str(n)
    for i in range(len(s)-1,0,-1):
        if s[i]<s[i-1]:
            n = n-(int(s[i:])+1)
            s = str(n)
    return n

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def dailyTemperatures(self, temperatures: List[int]) -> List[int]:
        
        N = len(temperatures)
        stack, answer = [], [0 for _ in range(N)]
        for index, value in enumerate(temperatures):
            while stack and stack[-1][1] < value:
                i = stack.pop()[0]
                answer[i] = index-i
            stack.append((index, value))
        return answer

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def deleteAndEarn(self, n: List[int]) -> int:
    	if not n: return 0
    	a, b, C = 0, n.count(1), collections.Counter(n)
    	for i in range(2,max(n)+1): b, a = max(C[i]*i + a, b), b
    	return b
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def cherryPickup(self, grid: List[List[int]]) -> int:
        
        rows = len(grid)
        cols = len(grid[0])
        
        #Go down or go right
        directions = [(1, 0), (0, 1)]
        
        #Enables cache for our dp
        @lru_cache(None)
        def dp(row_1, row_2, col_1, col_2):
            
            #if we hit a wall or we go out of the grid
            if col_1 >= cols or col_2 >= cols or row_1 >= rows or row_2 >= rows or grid[row_1][col_1] == -1 or grid[row_2][col_2] == -1:
                return -inf
            #Pick current cherries
            result = grid[row_1][col_1]
            
            #Do not double cherries if both paths are the same
            if col_1 != col_2 or row_1 != row_2:
                result += grid[row_2][col_2]
            
            # If we are at the end of the grid stop
            if not (row_1 == rows - 1 and col_1 == cols - 1):
                result += max(dp(new_row_1 + row_1, new_row_2 + row_2, new_col_1 + col_1, new_col_2 + col_2) 
                              for new_row_1, new_col_1 in directions
                              for new_row_2, new_col_2 in directions)
            
            return result
        
        ans = dp(0, 0, 0, 0)
        return 0 if ans == -inf else ans

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def networkDelayTime(self, times: List[List[int]], n: int, k: int) -> int:
        d = {}
        graph = [[] for _ in range(n)]
        for i in times:
            d[(i[0]-1,i[1]-1)] = i[2]
            graph[i[0]-1].append(i[1]-1)        
        parent = [-1]*n
        cost = [10**9]*n
        visited = [False]*n
        cost[k-1] = 0
        x = 0
        while x <= n-1:
            m = (-1,10**9)
            for i in range(n):
                if not visited[i] and m[1] > cost[i]:
                    m = (i,cost[i])
            for i,j in enumerate(graph[m[0]]):
                if (m[0],j) in d and cost[j] > cost[m[0]] + d[(m[0],j)]:
                    cost[j] = cost[m[0]] + d[(m[0],j)]
                    parent[j] = m[0]
            visited[m[0]] = True
            x += 1
        return -1 if (max(cost)) == 10**9 else max(cost)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def nextGreatestLetter(self, letters: List[str], target: str) -> str:
    	t, n = ord(target), list(map(ord,letters))
    	if t >= max(n): return chr(min(n))
    	d = {c : i for i,c in enumerate(n) if c > t}
    	return letters[d[min(d)]]
		
		
- Python 3
- Junaid Mansuri

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def minCostClimbingStairs(self, cost: List[int]) -> int: 
        # Handle empty cost case
        if not cost: return 0
        
        # min_cost is the minimum cost to get to some step i
        min_cost = [0] * len(cost)
        min_cost[0] = cost[0]
        
        # Loop through. At each i, the cost is:
        #   - The cost of that step plus the minimum cost of the two steps before it
        for i in range(1, len(cost)):
            min_cost[i] = cost[i] + min(min_cost[i-1], min_cost[i-2])

        # Return the smaller of the two last steps (since two steps could be taken from the second last step out)
        return min(min_cost[-1], min_cost[-2])

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def dominantIndex(self, nums: List[int]) -> int:
    	M = max(nums)
    	return nums.index(M) if len([0 for i in nums if 2*i <= M]) == len(nums)-1 else -1
		
		
- Python 3
- Junaid Mansuri

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def shortestCompletingWord(self, l: str, w: List[str]) -> str:
        res={}
        lp=l.lower()
        d={}
        for i in lp:
            if i.isalpha():
                d[i]=lp.count(i)
        for i in w:
            j=i.lower()
            c=0
            for k in d.keys():
                if j.count(k)<d[k]:
                    c=1
                    break
            if c==0:
                m=res.get(len(j),[])
                res[len(j)]=m+[j]
        return res[(min(list(res.keys())))][0]

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def containVirus(self, isInfected: List[List[int]]) -> int:

        # return number of walls needed
        def dfs(r, c):

            # return
            if (r, c) in visited or r < 0 or c < 0 or r >= m or c >= n:
                return 0

            # contained cells
            if isInfected[r][c] == -1:
                return 0
            
            # uninfected cells
            if isInfected[r][c] == 0:
                risky.add((r, c))
                return 1
            
            # infected cells
            visited.add((r ,c))
            walls = 0
            if isInfected[r][c] == 1:
                walls += dfs(r+1, c)
                walls += dfs(r-1, c)
                walls += dfs(r, c+1)
                walls += dfs(r, c-1)

            return walls
        
        m, n = len(isInfected), len(isInfected[0])
        total_wall = 0

        while True:
            # store (len(risky), risky, wall, starting points)
            gettingInfected = []
            visited = set()
            for i in range(m):
                for j in range(n):
                    if isInfected[i][j] == 1 and isInfected[i][j] not in visited:
                        risky = set()
                        w = dfs(i, j)
                        gettingInfected.append((-len(risky), risky, w, i, j))

            
            # heapy the gettingInfectious array to get the max len of risky
            heapq.heapify(gettingInfected)

            if not gettingInfected or gettingInfected[0][2] == 0:
                return total_wall

            # mark the infected cells as contained starting from (i, j)
            lr, risky, w, i, j = heapq.heappop(gettingInfected)
            # maybe a dfs for marking the cells?
            queue = collections.deque([(i, j)])
            while queue:
                r, c = queue.pop()
                if r < 0 or c < 0 or r >= m or c >= n or isInfected[r][c] != 1:
                    continue

                isInfected[r][c] = -1

                queue.append((r+1, c))
                queue.append((r-1, c))
                queue.append((r, c+1))
                queue.append((r, c-1))

            # increment the total walls
            total_wall += w
            for area in gettingInfected:
                riskyCells = area[1]
                for cell in riskyCells:
                    r, c = cell
                    isInfected[r][c] = 1

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def openLock(self, deadends: List[str], target: str) -> int:
        mp, queue, vis, ans = Counter(deadends), deque(), Counter(), 0
        
        if mp['0000'] > 0:
            return -1
        queue.append(['0','0','0','0'])
        vis['0000'], len_q = 1, 1
        while len_q:
            ans += 1
            while len_q:
                var = queue.popleft()
                digit = ''.join(var)
                if digit == target:
                    return ans - 1
                for i in range(4):
                    ch = var[i]
                    forw, rev = int(ch) + 1 if int(ch) + 1 < 10 else 9 - int(ch), int(ch) - 1 if int(ch) - 1 >= 0 else 9 + int(ch)
                    for direction in [forw, rev]:
                        var[i] = str(direction)
                        digit = ''.join(var)
                        if mp[digit] == 0 and vis[digit] == 0:
                            queue.append([d for d in digit])
                            vis[digit] = 1
                    var[i] = ch
                len_q -= 1
            len_q = len(queue)
        return -1

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def crackSafe(self, n: int, k: int) -> str:

        total = k**n-1
        start = '0' * n
        visited = set()
        visited.add('0' * n)
        self.ans = '0' * n

        def dfs(total,start):
            if total == 0: 
                return True
            for i in range(k):
                last = start[1:n]
                #print(last+str(i))
                end = last+str(i)
                if end not in visited:
                    visited.add(end)
                    total = total-1
                    self.ans = self.ans+str(i)
                    if dfs(total, end):
                        return True
                    else:
                        visited.remove(end)
                        total = total+1
                        self.ans = self.ans[:-1]
                        #print(""l"")
            return False

        dfs(total,start)
        return self.ans

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def reachNumber(self, target: int) -> int:
        t = abs(target)
        n = int(((1+8*t)**.5-1)/2)
        LT = n*(n+1)//2
        if LT == t: return n
        if (LT + n + 1 - t) % 2 == 0: return n + 1
        return n + 3 - n % 2
			
			
	- Python 3
	- Junaid Mansuri

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def pyramidTransition(self, bottom: str, allowed: List[str]) -> bool:
        mem = dict()
        mem2 = set()
        for a in allowed:
            if a[:2] not in mem:
                mem[a[:2]] = list()
            
            mem2.add(a[0])

            mem[a[:2]].append(a[-1])
        
        n = len(bottom)

        def helper(cur_sol, i, j):
            if i == n:
                return True
            
            l, r = cur_sol[i - 1][j], cur_sol[i - 1][j + 1]
            if l + r in mem:
                for candidate in mem[l + r]:
                    if j == 0 or (j > 0 and cur_sol[i][j - 1] + candidate in mem):
                        if j == n - i - 1 or (j < n - i - 1 and candidate in mem2):
                            cur_sol[i].append(candidate)
                            if j < n - i - 1:
                                next_i, next_j = i, j + 1
                            else:
                                next_i, next_j = i + 1, 0
                            if helper(cur_sol, next_i, next_j):
                                return True

                            cur_sol[i].pop()

            return False

        cur_sol = [list(bottom)] + [list() for _ in range(n - 1)]
        return helper(cur_sol, 1, 0)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def intersectionSizeTwo(self, A: List[List[int]]) -> int:
        A.sort(key=lambda x:(x[1],-x[0]))
        ans = []
        ans.append(A[0][1]-1)
        ans.append(A[0][1])
        n = len(A)
        # print(A)
        for i in range(1,n):
            if A[i][0]>ans[-1]:
                ans.append(A[i][1]-1)
                ans.append(A[i][1])
            elif A[i][0]>ans[-2]:
                ans.append(A[i][1])
        # print(ans)
        return len(ans)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def makeLargestSpecial(self, s: str) -> str:
        
        def fn(lo, hi): 
            if lo == hi: return """"
            vals = []
            ii, prefix = lo, 0
            for i in range(lo, hi):
                prefix += 1 if s[i] == ""1"" else -1 
                if prefix == 0: 
                    vals.append(""1"" + fn(ii+1, i) + ""0"")
                    ii = i+1
            return """".join(sorted(vals, reverse=True))
        
        return fn(0, len(s))

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def countPrimeSetBits(self, left: int, right: int) -> int:
        count=0
        s=[2,3,5,7,11,13,17,19,23,29,31]
        for i in range(left,right+1):
            if(bin(i).count('1') in s):
                count+=1
        return count

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def partitionLabels(self, s: str) -> List[int]:
        
        # calculate last window index of each character in string
        # This will help to define the current window boundary
        last_idx = {c:i for i,c in enumerate(s)}    
                
        # Start with window size 1             
        res = [1]
        # define the boundary based on first character
        end = last_idx[s[0]]     
        
        # Following loop is similar to merge intervals
        # start the loop at index 1
        for i in range(1, len(s)):            
            if i <= end:
                # update current window boundary
                # and also the current window length
                end = max(end, last_idx[s[i]])
                res[-1] += 1
            else:
                # add the next window 
                res.append(1)
                end = last_idx[s[i]]
        
        return res

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def orderOfLargestPlusSign(self, n: int, mines: List[List[int]]) -> int:
        dp = [[n] * n for _ in range(n)]
        for i, j in mines:
            dp[i][j] = 0
        
        for i in range(n):
            left = up = right = down = 0
            for j in range(n):
                if dp[i][j] == 0:
                    left = 0
                else:
                    left += 1
                    dp[i][j] = min(dp[i][j], left)
                
                if dp[j][i] == 0:
                    up = 0
                else:
                    up += 1
                    dp[j][i] = min(dp[j][i], up)
                
                j = ~j
                if dp[i][j] == 0:
                    right = 0
                else:
                    right += 1
                    dp[i][j] = min(dp[i][j], right)
                
                if dp[j][i] == 0:
                    down = 0
                else:
                    down += 1
                    dp[j][i] = min(dp[j][i], down)
        
        return max(val for row in dp for val in row)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def minSwapsCouples(self, row: List[int]) -> int:
        d = {v: k for k, v in enumerate(row)} # get the number->position dictionary
        count = 0
        for i in range(0, len(row), 2):
            pair = row[i]^1 # use XOR to find pair number
            if row[i+1] == pair: continue
            pos = d[pair]
            row[i+1], row[pos] = row[pos], row[i+1] # find the pair of row[i]
            d[row[pos]] = pos # update row[pos] position in dictionary
            count += 1
        return count

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def isToeplitzMatrix(self, matrix: List[List[int]]) -> bool:
        for i in range(1 ,len(matrix)):
            for j in range(1, len(matrix[0])):
                if matrix[i - 1][j - 1] != matrix[i][j]:
                        return False
        return True

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def reorganizeString(self, S: str) -> str:
        L, A, m, B = len(S), [0]*len(S), 1-len(S) % 2, []
        for k,v in collections.Counter(S).most_common(): B += k*v
        for i,c in enumerate(B):
            I = (2*i + (2*i >= L)*m) % L
            A[I] = c
            if I != 0 and A[I-1] == c: return ''
        return """".join(A)
		
		
- Junaid Mansuri

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def maxChunksToSorted(self, arr: List[int]) -> int:
        n=len(arr)
        que=[]
        res=0
        for i in range(n-1,-1,-1):
            if not que or arr[i]<=que[0]:
                que.insert(0,arr[i])
                res+=1
            else:
                a=bisect_left(que,arr[i])
                if len(que)-1-a<0:
                    que=que[0:1]
                    res=1
                elif a-1!=0:
                    res=len(que)-a+1
                    que=que[0:1]+que[a:]
        return res

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def maxChunksToSorted(self, arr: List[int]) -> int:
        largest_chunk=0
        start=0
        for i in range(len(arr)):
            visited=[False]*len(arr)
            for j in range(start,i+1):
                visited[arr[j]]=True
            if all(visited[start:i+1]):
                largest_chunk+=1
                start=i+1
        return largest_chunk

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def numJewelsInStones(self, jewels: str, stones: str) -> int:
        count = 0
        for s in jewels:
            count += stones.count(s)
        return count

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def slidingPuzzle(self, board: List[List[int]]) -> int:
        board = board[0] + board[1] # flatten into vector 
        
        ans = 0 
        seen = set([tuple(board)])
        queue = [board]
        while queue: 
            newq = []
            for x in queue: 
                if x == [1,2,3,4,5,0]: return ans 
                k = x.index(0)
                for kk in (k-1, k+1, k-3, k+3): 
                    if 0 <= kk < 6 and (k, kk) not in ((2, 3), (3, 2)):
                        xx = x.copy()
                        xx[k], xx[kk] = xx[kk], xx[k]
                        if tuple(xx) not in seen: 
                            seen.add(tuple(xx))
                            newq.append(xx)
            queue = newq 
            ans += 1
        return -1

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def isIdealPermutation(self, A: List[int]) -> bool:
        m=float('inf')
        for i in range(len(A)-1,1,-1):
            m=min(m,A[i])
            if A[i-2]>m:
                return False
        return True

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def canTransform(self, start: str, end: str) -> bool: 
        ret_0 = collections.defaultdict(int)
        ret_1 = collections.defaultdict(int)
        lst_0, lst_1 = [[]]*2
        r0, r1 = [""""]*2 
        i = 0
        while i < len(start):
            if start[i] in ""LR"":
                ret_0[start[i]] += 1
                r0 += start[i]
            if end[i] in ""LR"":
                ret_1[end[i]] += 1
                r1 += end[i]
            if ret_0[""R""] >= ret_1[""R""] and ret_0[""L""] <= ret_1[""L""]:
                pass
            else:
                return False
            i += 1
                 
        return True if r0 == r1 else False

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def swimInWater(self, grid) -> int:
        rows = len(grid)
        cols = len(grid[0])
        T = [[float('-inf') for _ in range(cols)] for _ in range(rows)]
        stack = [(grid[0][0], 0,0)]

        visited = {}

        while stack:
            time,x,y = heapq.heappop(stack)
            nei = [(1,0), (-1,0), (0,1),(0,-1)]
            for dx,dy in nei:
                nx, ny = x+dx, y+dy
                if (nx,ny) not in visited and nx >= 0 and nx < rows and ny >= 0 and ny < cols:
                    T[nx][ny] = max(grid[nx][ny], time)
                    visited[(nx,ny)] = True
                    if nx == rows-1 and ny == cols-1:
                        return T[-1][-1]
                    heapq.heappush(stack, (max(grid[nx][ny], time), nx, ny))

        return T[-1][-1]

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def kthGrammar(self, N: int, K: int) -> int:
        memo = {(1,1): 0}
        def helper(n,k):
            if (n,k) in memo: 
                return memo[(n,k)]
                
            if k==1: return 0
            
            t = helper(n-1, math.ceil(k/2))
            if t==0:
                if k%2==0: return 1
                else: return 0
                
            if t==1:
                if k%2==0: return 0
                else: return 1
                
        return helper(N,K)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def reachingPoints(self, sx: int, sy: int, tx: int, ty: int) -> bool:
        # if both of sx, sy are even, only evens can be generated, but not all evens can be generated 
        # as such, if you have any odds only in the end target, return false 
        if (sx % 2 == sy % 2 == 0) and ((tx % 2 != 0) or (ty % 2 != 0)) : 
            return False 
        # or if you have matches that are exactly equal, return True 
        elif (sx == sy == tx == ty) or (sx == tx and sy == ty) : 
            return True
        else : 
            # otherwise, return the euclidean gcd procession 
            return self.euclidean_gcd(sx, sy, tx, ty)

    def euclidean_gcd(self, sx, sy, tx, ty) : 
        # loop while tx and ty are greater than or equaal to their target 
        # count = 0 
        # loop zero printing can be commented out 
        # self.print_euclidean_progression(sx, sy, tx, ty, count)
        while (tx >= sx) and (ty >= sy) :
            # if these are equal to each other, break 
            if tx == ty : 
                break
            # otherwise, depending on which is larger 
            elif tx > ty : 
                # if the other target is above their start still 
                if ty > sy : 
                    # modulo reduction to remainder 
                    tx %= ty 
                else : 
                    # if it is at the target, return the modulo result for gcd 
                    return (tx - sx) % ty == 0 
            else : 
                # see above section for logic breakdown 
                if tx > sx : 
                    ty %= tx 
                else : 
                    return (ty - sy) % tx == 0 
            # increment count 
            # count += 1 
            # loop repeats with new values 
            # self.print_euclidean_progression(sx, sy, tx, ty, count)
        # either you broke early due to tx == ty or you completed thee loop when they are less than the valuation 
        # could still be the case that sx == tx and sy == ty 
        # handled by above edge cases for non-loop progression variant 
        # return (sx == tx and sy == ty)
        return False 
    
    def print_euclidean_progression(self, sx, sy, tx, ty, count) : 
        print(""At count "", count, "" the values of sx, sy are "", (sx, sy), "" and the values of tx, ty are "", (tx, ty))

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def numRabbits(self, answers: List[int]) -> int:
        ans = 0
        cnt = defaultdict(int)
        for x in answers: 
            if not cnt[x] % (1 + x): ans += 1 + x # reached capacity &amp; update ans
            cnt[x] += 1
        return ans

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def movesToChessboard(self, board: List[List[int]]) -> int:
        n = len(board)
        
        def fn(vals): 
            """"""Return min moves to transform to chessboard.""""""
            total = odd = 0 
            for i, x in enumerate(vals): 
                if vals[0] == x: 
                    total += 1
                    if i&amp;1: odd += 1
                elif vals[0] ^ x != (1 << n) - 1: return inf
            ans = inf 
            if len(vals) <= 2*total <= len(vals)+1: ans = min(ans, odd)
            if len(vals)-1 <= 2*total <= len(vals): ans = min(ans, total - odd)
            return ans 
        
        rows, cols = [0]*n, [0]*n
        for i in range(n): 
            for j in range(n): 
                if board[i][j]: 
                    rows[i] ^= 1 << j 
                    cols[j] ^= 1 << i
        ans = fn(rows) + fn(cols)
        return ans if ans < inf else -1

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def minDiffInBST(self, root: TreeNode) -> int:
        low = []
        def inorder (root):
            if root is None:
                return 
            inorder(root.left)
            low.append(root.val)
            inorder(root.right)
        inorder(root)
        print(low)
        return min(low[i+1] - low[i]
                   for i in range(len(low) - 1))

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def letterCasePermutation(self, S: str) -> List[str]:
        
        # ending condition
        if len(S)==1:
            if S.isdigit(): return [S]
            else: return [S.lower(), S.upper()]
        
        first_char, remain = S[0], S[1:]
        remain_permutation = self.letterCasePermutation(remain)
        # if digit
        if first_char.isdigit():
            return [str(first_char) + item for item in remain_permutation]
        # if letter
        else:
            return [first_char.lower() + item for item in remain_permutation] + [first_char.upper() + item for item in remain_permutation]

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def isBipartite(self, graph: List[List[int]]) -> bool:      
        colors = [0]*len(graph)                         # 0: no color, 1: red, -1: green

        def dfs(node: int, node_color: int) -> bool:    # node: current node, node_color: current node's color
            if colors[node] != 0:                       # if current node was already colored
                return colors[node] == node_color       # return True if current node was colored the same
            
            colors[node] = node_color                   # color current node
            for neighbor in graph[node]:                # iterate current node's neighbor nodes
                if not dfs(neighbor, -1*node_color):    # DFS neighbor nodes with different color
                    return False                        # return False if neighbors are non-bipartite (short-circuit)
            return True

        for node in range(len(graph)):
            if colors[node] == 0 and not dfs(node, 1):  # iterate for nodes that are not connected 
                return False                            # return False if a connected nodes are non-bipartite (short-circuit)
            
        return True

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def kthSmallestPrimeFraction(self, arr: List[int], k: int) -> List[int]:
        pq = [(arr[i]/arr[-1], i, -1) for i in range(len(arr)-1)]
        for _ in range(k): 
            _, i, j = heappop(pq)
            if i - j + 1 < len(arr): heappush(pq, (arr[i]/arr[j-1], i, j-1))
        return [arr[i], arr[j]]

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def findCheapestPrice(self, n: int, flights: List[List[int]], src: int, dst: int, K: int) -> int:
        dist_price = [float('inf') for _ in range(n)]
        dist_price[src]=0
        
        for source,dest,cost in flights:
            if src==source:
                dist_price[dest] = cost
        
        for times in range(0,K):
            
            temp = [*dist_price]
            
            for srce,dest,cost in flights:
                temp[dest] = min(temp[dest] , cost + dist_price[srce])
            dist_price = temp
        
        if dist_price[dst] == float('inf'):
            return -1
        return dist_price[dst]

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def escapeGhosts(self, ghosts: List[List[int]], target: List[int]) -> bool:
        l = [abs(ghost[0]-target[0])+abs(ghost[1]-target[1]) for ghost in ghosts]
        return min(l)>abs(target[0])+abs(target[1])

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def numTilings(self, N: int) -> int:
        f0, f1, f2 = 0, 1, 1
        for i in range(N-1): f0, f1, f2 = f1, f2, (2*f2 + f0) % 1_000_000_007
        return f2

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def customSortString(self, S: str, T: str) -> str:
        letter_count = collections.Counter(T)
        other_letters = set(string.ascii_lowercase) - set(S)
        order = S + ''.join(other_letters)
        result = []
        for letter in order:
            result.extend([letter * letter_count[letter]])
        return ''.join(result)

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def numMatchingSubseq(self, s: str, words: List[str]) -> int:
        def isSubSeq(s1, s2):
            iter = 0
            
            for index, val in enumerate(s1):
                if val == s2[iter]:
                    iter += 1
                    
                if iter == len(s2):
                    break
            
            return iter == len(s2)
        
        return sum([1 if isSubSeq(s, w) else 0 for w in words])

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:

    def preimageSizeFZF(self, k: int) -> int:
        if k < 5:
            return 5
        elif k == 5:
            return 0
        left, right = 4, 5 * k
        while left < right:
            middle = (left + right) // 2
            zeros = sum(middle // pow(5, p)
                        for p in range(1, int(log(middle, 5)) + 1))
            if zeros < k:
                left = middle + 1
            elif zeros > k:
                right = middle - 1
            else:
                return 5
        return 0

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def validTicTacToe(self, b: List[str]) -> bool:
    	T, w = {'XXX':0, 'OOO':0}, """".join(b).count('X') - """".join(b).count('O')
    	for i in [0,1,2]: T[b[0][i]+b[1][i]+b[2][i]], T[b[i][0]+b[i][1]+b[i][2]], T[b[0][2*i//2]+b[1][1]+b[2][2*(1-i//2)]] = 1, 1, 1
    	return False if (w not in [0,1]) or (T['XXX'] == 1 and w != 1) or (T['OOO'] == 1 and w != 0) else True
		
		
- Junaid Mansuri
(LeetCode ID)@hotmail.com

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
"// Original Python code transformed to Rust
// class Solution:
    def numSubarrayBoundedMax(self, nums: List[int], left: int, right: int) -> int:
        ans, prev = 0, 0
        i, j = 0, 0
        n = len(nums)
        
        for j in range(n):
            if left <= nums[j] <= right:
                prev = (j-i+1)
                ans += prev
            elif nums[j] < left:
                ans += prev
            else:
                i, prev = j+1, 0
        
        return ans

fn main() {
    // Implementation in Rust
    println!(""Hello, World!"");
}","rust"
